date,system,division,rank,note,fighter,page,revid
2022-12-23,media,Featherweight,15,,Alex Caceres,Alex Caceres,1129130784
2022-12-23,media,Flyweight,0,,Deiveson Figueiredo,Deiveson Figueiredo,1129130784
2022-12-23,media,Flyweight,0,IC,Brandon Moreno,Brandon Moreno,1129130784
2022-12-23,media,Flyweight,2,,Alexandre Pantoja,Alexandre Pantoja,1129130784
2022-12-23,media,Flyweight,3,,Kai Kara-France,Kai Kara-France,1129130784
2022-12-23,media,Flyweight,4,,Brandon Royval,Brandon Royval,1129130784
2022-12-23,media,Flyweight,5,,Matheus Nicolau,Matheus Nicolau,1129130784
2022-12-23,media,Flyweight,6,,Alex Perez,Alex Perez (fighter),1129130784
2022-12-23,media,Flyweight,7,,Amir Albazi,Amir Albazi,1129130784
2022-12-23,media,Flyweight,8,,Matt Schnell,Matt Schnell,1129130784
2022-12-23,media,Flyweight,9,,Manel Kape,Manel Kape,1129130784
2022-12-23,media,Flyweight,10,,David Dvořák,David Dvořák,1129130784
2022-12-23,media,Flyweight,11,,Tim Elliott,Tim Elliott,1129130784
2022-12-23,media,Flyweight,12,,Su Mudaerji,Su Mudaerji,1129130784
2022-12-23,media,Flyweight,13,,Jeff Molina,Jeff Molina,1129130784
2022-12-23,media,Flyweight,14,,Muhammad Mokaev,Muhammad Mokaev,1129130784
2022-12-23,media,Flyweight,15,,Tagir Ulanbekov,Tagir Ulanbekov,1129130784
2022-12-23,media,Heavyweight,0,,Francis Ngannou,Francis Ngannou,1129130784
2022-12-23,media,Heavyweight,1,,Ciryl Gane,Ciryl Gane,1129130784
2022-12-23,media,Heavyweight,2,,Stipe Miocic,Stipe Miocic,1129130784
2022-12-23,media,Heavyweight,3,,Sergei Pavlovich,Sergei Pavlovich,1129130784
2022-12-23,media,Heavyweight,4,,Curtis Blaydes,Curtis Blaydes,1129130784
2022-12-23,media,Heavyweight,5,,Tai Tuivasa,Tai Tuivasa,1129130784
2022-12-23,media,Heavyweight,6,,Tom Aspinall,Tom Aspinall,1129130784
2022-12-23,media,Heavyweight,7,,Derrick Lewis,Derrick Lewis,1129130784
2022-12-23,media,Heavyweight,8,,Alexander Volkov,Alexander Volkov (fighter),1129130784
2022-12-23,media,Heavyweight,9,,Jairzinho Rozenstruik,Jairzinho Rozenstruik,1129130784
2022-12-23,media,Heavyweight,10,,Marcin Tybura,Marcin Tybura,1129130784
2022-12-23,media,Heavyweight,11,,Chris Daukaus,Chris Daukaus,1129130784
2022-12-23,media,Heavyweight,12,,Sergey Spivak,Serghei Spivac,1129130784
2022-12-23,media,Heavyweight,13,,Alexander Romanov,Alexander Romanov (fighter),1129130784
2022-12-23,media,Heavyweight,14,,Shamil Abdurakhimov,Shamil Abdurakhimov,1129130784
2022-12-23,media,Heavyweight,15,,Blagoy Ivanov,Blagoy Ivanov,1129130784
2022-12-23,media,Light Heavyweight,0,,Vacant,,1129130784
2022-12-23,media,Light Heavyweight,1,,Jiří Procházka,Jiří Procházka,1129130784
2022-12-23,media,Light Heavyweight,2,,Glover Teixeira,Glover Teixeira,1129130784
2022-12-23,media,Light Heavyweight,3,,Magomed Ankalaev,Magomed Ankalaev,1129130784
2022-12-23,media,Light Heavyweight,4,,Jan Błachowicz,Jan Błachowicz,1129130784
2022-12-23,media,Light Heavyweight,5,,Aleksandar Rakić,Aleksandar Rakić,1129130784
2022-12-23,media,Light Heavyweight,6,,Anthony Smith,Anthony Smith (fighter),1129130784
2022-12-23,media,Light Heavyweight,7,,Jamahal Hill,Jamahal Hill,1129130784
2022-12-23,media,Light Heavyweight,8,,Nikita Krylov,Nikita Krylov,1129130784
2022-12-23,media,Light Heavyweight,9,,Paul Craig,Paul Craig,1129130784
2022-12-23,media,Light Heavyweight,10,,Volkan Oezdemir,Volkan Oezdemir,1129130784
2022-12-23,media,Light Heavyweight,11,,Ryan Spann,Ryan Spann,1129130784
2022-12-23,media,Light Heavyweight,12,,Johnny Walker,Johnny Walker (fighter),1129130784
2022-12-23,media,Light Heavyweight,13,,Dominick Reyes,Dominick Reyes,1129130784
2022-12-23,media,Light Heavyweight,14,,Jimmy Crute,Jimmy Crute,1129130784
2022-12-23,media,Light Heavyweight,15,,Khalil Rountree Jr.,Khalil Rountree Jr.,1129130784
2022-12-23,media,Lightweight,0,,Islam Makhachev,Islam Makhachev,1129130784
2022-12-23,media,Lightweight,1,,Charles Oliveira,Charles Oliveira,1129130784
2022-12-23,media,Lightweight,2,,Dustin Poirier,Dustin Poirier,1129130784
2022-12-23,media,Lightweight,3,,Justin Gaethje,Justin Gaethje,1129130784
2022-12-23,media,Lightweight,4,,Beneil Dariush,Beneil Dariush,1129130784
2022-12-23,media,Lightweight,5,,Michael Chandler,Michael Chandler,1129130784
2022-12-23,media,Lightweight,6,,Rafael Fiziev,Rafael Fiziev,1129130784
2022-12-23,media,Lightweight,7,,Mateusz Gamrot,Mateusz Gamrot,1129130784
2022-12-23,media,Lightweight,8,,Rafael dos Anjos,Rafael dos Anjos,1129130784
2022-12-23,media,Lightweight,9,,Arman Tsarukyan,Arman Tsarukyan,1129130784
2022-12-23,media,Lightweight,10,,Jalin Turner,Jalin Turner,1129130784
2022-12-23,media,Lightweight,11,,Dan Hooker,Dan Hooker,1129130784
2022-12-23,media,Lightweight,12,,Damir Ismagulov,Damir Ismagulov,1129130784
2022-12-23,media,Lightweight,13,,Renato Moicano,Renato Moicano,1129130784
2022-12-23,media,Lightweight,14,,Drew Dober,Drew Dober,1129130784
2022-12-23,media,Lightweight,15,,Grant Dawson,Grant Dawson,1129130784
2022-12-23,media,Middleweight,0,,Alex Pereira,Alex Pereira,1129130784
2022-12-23,media,Middleweight,1,,Israel Adesanya,Israel Adesanya,1129130784
2022-12-23,media,Middleweight,2,,Robert Whittaker,Robert Whittaker (fighter),1129130784
2022-12-23,media,Middleweight,3,,Jared Cannonier,Jared Cannonier,1129130784
2022-12-23,media,Middleweight,4,,Marvin Vettori,Marvin Vettori,1129130784
2022-12-23,media,Middleweight,5,,Derek Brunson,Derek Brunson,1129130784
2022-12-23,media,Middleweight,6,,Paulo Costa,Paulo Costa,1129130784
2022-12-23,media,Middleweight,7,,Sean Strickland,Sean Strickland,1129130784
2022-12-23,media,Middleweight,8,,Roman Dolidze,Roman Dolidze,1129130784
2022-12-23,media,Middleweight,9,,Jack Hermansson,Jack Hermansson,1129130784
2022-12-23,media,Middleweight,10,,Dricus du Plessis,Dricus du Plessis,1129130784
2022-12-23,media,Middleweight,11,,André Muniz,André Muniz,1129130784
2022-12-23,media,Middleweight,12,,Nassourdine Imavov,Nassourdine Imavov,1129130784
2022-12-23,media,Middleweight,13,,Kelvin Gastelum,Kelvin Gastelum,1129130784
2022-12-23,media,Middleweight,14,,Chris Curtis,Chris Curtis (fighter),1129130784
2022-12-23,media,Middleweight,15,,Darren Till,Darren Till,1129130784
2022-12-23,media,Welterweight,0,,Leon Edwards,Leon Edwards,1129130784
2022-12-23,media,Welterweight,1,,Kamaru Usman,Kamaru Usman,1129130784
2022-12-23,media,Welterweight,2,,Colby Covington,Colby Covington,1129130784
2022-12-23,media,Welterweight,3,,Khamzat Chimaev,Khamzat Chimaev,1129130784
2022-12-23,media,Welterweight,4,,Belal Muhammad,Belal Muhammad,1129130784
2022-12-23,media,Welterweight,5,,Gilbert Burns,Gilbert Burns,1129130784
2022-12-23,media,Welterweight,6,,Stephen Thompson,Stephen Thompson (fighter),1129130784
2022-12-23,media,Welterweight,7,,Geoff Neal,Geoff Neal,1129130784
2022-12-23,media,Welterweight,8,,Sean Brady,Sean Brady (fighter),1129130784
2022-12-23,media,Welterweight,9,,Vicente Luque,Vicente Luque,1129130784
2022-12-23,media,Welterweight,10,,Shavkat Rakhmonov,Shavkat Rakhmonov,1129130784
2022-12-23,media,Welterweight,11,,Jorge Masvidal,Jorge Masvidal,1129130784
2022-12-23,media,Welterweight,12,,Neil Magny,Neil Magny,1129130784
2022-12-23,media,Welterweight,13,,Michael Chiesa,Michael Chiesa,1129130784
2022-12-23,media,Welterweight,14,,Michel Pereira,Michel Pereira,1129130784
2022-12-23,media,Welterweight,15,,Li Jingliang,Li Jingliang,1129130784
2022-12-23,media,Women's Bantamweight,0,,Amanda Nunes,Amanda Nunes,1129130784
2022-12-23,media,Women's Bantamweight,1,,Julianna Peña,Julianna Peña,1129130784
2022-12-23,media,Women's Bantamweight,2,,Ketlen Vieira,Ketlen Vieira,1129130784
2022-12-23,media,Women's Bantamweight,3,,Holly Holm,Holly Holm,1129130784
2022-12-23,media,Women's Bantamweight,4,,Irene Aldana,Irene Aldana,1129130784
2022-12-23,media,Women's Bantamweight,5,,Raquel Pennington,Raquel Pennington,1129130784
2022-12-23,media,Women's Bantamweight,6,,Yana Kunitskaya,Yana Santos,1129130784
2022-12-23,media,Women's Bantamweight,7,,Pannie Kianzad,Pannie Kianzad,1129130784
2022-12-23,media,Women's Bantamweight,8,,Macy Chiasson,Macy Chiasson,1129130784
2022-12-23,media,Women's Bantamweight,9,,Karol Rosa,Karol Rosa,1129130784
2022-12-23,media,Women's Bantamweight,10,,Miesha Tate,Miesha Tate,1129130784
2022-12-23,media,Women's Bantamweight,11,,Julia Avila,Julia Avila,1129130784
2022-12-23,media,Women's Bantamweight,12,,Lina Länsberg,Lina Länsberg,1129130784
2022-12-23,media,Women's Bantamweight,13,,Norma Dumont,Norma Dumont,1129130784
2022-12-23,media,Women's Bantamweight,14,,Mayra Bueno Silva,Mayra Bueno Silva,1129130784
2022-12-23,media,Women's Bantamweight,15,,Josiane Nunes,,1129130784
2022-12-23,media,Women's Flyweight,0,,Valentina Shevchenko,Valentina Shevchenko,1129130784
2022-12-23,media,Women's Flyweight,1,,Manon Fiorot,Manon Fiorot,1129130784
2022-12-23,media,Women's Flyweight,2,,Taila Santos,Taila Santos,1129130784
2022-12-23,media,Women's Flyweight,3,,Katlyn Chookagian,Katlyn Cerminara,1129130784
2022-12-23,media,Women's Flyweight,4,,Lauren Murphy,Lauren Murphy,1129130784
2022-12-23,media,Women's Flyweight,5,,Alexa Grasso,Alexa Grasso,1129130784
2022-12-23,media,Women's Flyweight,6,,Jéssica Andrade,Jéssica Andrade,1129130784
2022-12-23,media,Women's Flyweight,7,,Viviane Araújo,Viviane Araújo (fighter),1129130784
2022-12-23,media,Women's Flyweight,8,,Jennifer Maia,Jennifer Maia,1129130784
2022-12-23,media,Women's Flyweight,9,,Andrea Lee,Andrea Lee (fighter),1129130784
2022-12-23,media,Women's Flyweight,10,,Erin Blanchfield,Erin Blanchfield,1129130784
2022-12-23,media,Women's Flyweight,11,,Casey O'Neill,Casey O'Neill,1129130784
2022-12-23,media,Women's Flyweight,12,,Maycee Barber,Maycee Barber,1129130784
2022-12-23,media,Women's Flyweight,13,,Tracy Cortez,Tracy Cortez,1129130784
2022-12-23,media,Women's Flyweight,14,,Cynthia Calvillo,Cynthia Calvillo,1129130784
2022-12-23,media,Women's Flyweight,15,,Amanda Ribas,Amanda Ribas,1129130784
2022-12-23,media,Women's Strawweight,0,,Zhang Weili,Zhang Weili,1129130784
2022-12-23,media,Women's Strawweight,1,,Carla Esparza,Carla Esparza,1129130784
2022-12-23,media,Women's Strawweight,2,,Rose Namajunas,Rose Namajunas,1129130784
2022-12-23,media,Women's Strawweight,3,,Amanda Lemos,Amanda Lemos,1129130784
2022-12-23,media,Women's Strawweight,4,,Jéssica Andrade,Jéssica Andrade,1129130784
2022-12-23,media,Women's Strawweight,5,,Marina Rodriguez,Marina Rodriguez,1129130784
2022-12-23,media,Women's Strawweight,6,,Yan Xiaonan,Yan Xiaonan,1129130784
2022-12-23,media,Women's Strawweight,7,,Mackenzie Dern,Mackenzie Dern,1129130784
2022-12-23,media,Women's Strawweight,8,,Tecia Torres,Tecia Pennington,1129130784
2022-12-23,media,Women's Strawweight,9,,Amanda Ribas,Amanda Ribas,1129130784
2022-12-23,media,Women's Strawweight,10,,Virna Jandiroba,Virna Jandiroba,1129130784
2022-12-23,media,Women's Strawweight,11,,Michelle Waterson,Michelle Waterson-Gomez,1129130784
2022-12-23,media,Women's Strawweight,12,,Angela Hill,Angela Hill,1129130784
2022-12-23,media,Women's Strawweight,13,,Luana Pinheiro,,1129130784
2022-12-23,media,Women's Strawweight,14,,Emily Ducote,Emily Ducote,1129130784
2022-12-23,media,Women's Strawweight,15,,Polyana Viana,Polyana Viana,1129130784
2023-01-01,media,Bantamweight,0,,Aljamain Sterling,Aljamain Sterling,1130936896
2023-01-01,media,Bantamweight,1,,Sean O'Malley,Sean O'Malley (fighter),1130936896
2023-01-01,media,Bantamweight,2,,Petr Yan,Petr Yan,1130936896
2023-01-01,media,Bantamweight,3,,Merab Dvalishvili,Merab Dvalishvili,1130936896
2023-01-01,media,Bantamweight,4,,Marlon Vera,Marlon Vera,1130936896
2023-01-01,media,Bantamweight,5,,Cory Sandhagen,Cory Sandhagen,1130936896
2023-01-01,media,Bantamweight,6,,Rob Font,Rob Font,1130936896
2023-01-01,media,Bantamweight,7,,Dominick Cruz,Dominick Cruz,1130936896
2023-01-01,media,Bantamweight,8,,Song Yadong,Song Yadong,1130936896
2023-01-01,media,Bantamweight,9,,Pedro Munhoz,Pedro Munhoz,1130936896
2023-01-01,media,Bantamweight,10,,Ricky Simón,Ricky Simón,1130936896
2023-01-01,media,Bantamweight,11,,Umar Nurmagomedov,Umar Nurmagomedov,1130936896
2023-01-01,media,Bantamweight,12,,Chris Gutiérrez,Chris Gutiérrez,1130936896
2023-01-01,media,Bantamweight,13,,Adrian Yanez,Adrian Yañez,1130936896
2023-01-01,media,Bantamweight,14,,Jack Shore,Jack Shore,1130936896
2023-01-01,media,Bantamweight,15,,Said Nurmagomedov,Said Nurmagomedov,1130936896
2023-01-01,media,Featherweight,0,,Alexander Volkanovski,Alexander Volkanovski,1130936896
2023-01-01,media,Featherweight,1,,Max Holloway,Max Holloway,1130936896
2023-01-01,media,Featherweight,2,,Yair Rodríguez,Yair Rodríguez,1130936896
2023-01-01,media,Featherweight,3,,Brian Ortega,Brian Ortega,1130936896
2023-01-01,media,Featherweight,4,,Arnold Allen,Arnold Allen,1130936896
2023-01-01,media,Featherweight,5,,Josh Emmett,Josh Emmett,1130936896
2023-01-01,media,Featherweight,6,,Jung Chan-sung,The Korean Zombie,1130936896
2023-01-01,media,Featherweight,7,,Calvin Kattar,Calvin Kattar,1130936896
2023-01-01,media,Featherweight,8,,Giga Chikadze,Giga Chikadze,1130936896
2023-01-01,media,Featherweight,9,,Ilia Topuria,Ilia Topuria,1130936896
2023-01-01,media,Featherweight,10,,Movsar Evloev,Movsar Evloev,1130936896
2023-01-01,media,Featherweight,11,,Bryce Mitchell,Bryce Mitchell,1130936896
2023-01-01,media,Featherweight,12,,Sodiq Yusuff,Sodiq Yusuff,1130936896
2023-01-01,media,Featherweight,13,,Dan Ige,Dan Ige,1130936896
2023-01-01,media,Featherweight,14,,Edson Barboza,Edson Barboza,1130936896
2023-01-01,media,Featherweight,15,,Alex Caceres,Alex Caceres,1130936896
2023-01-01,media,Flyweight,0,,Deiveson Figueiredo,Deiveson Figueiredo,1130936896
2023-01-01,media,Flyweight,0,IC,Brandon Moreno,Brandon Moreno,1130936896
2023-01-01,media,Flyweight,2,,Alexandre Pantoja,Alexandre Pantoja,1130936896
2023-01-01,media,Flyweight,3,,Kai Kara-France,Kai Kara-France,1130936896
2023-01-01,media,Flyweight,4,,Brandon Royval,Brandon Royval,1130936896
2023-01-01,media,Flyweight,5,,Matheus Nicolau,Matheus Nicolau,1130936896
2023-01-01,media,Flyweight,6,,Alex Perez,Alex Perez (fighter),1130936896
2023-01-01,media,Flyweight,7,,Amir Albazi,Amir Albazi,1130936896
2023-01-01,media,Flyweight,8,,Matt Schnell,Matt Schnell,1130936896
2023-01-01,media,Flyweight,9,,Manel Kape,Manel Kape,1130936896
2023-01-01,media,Flyweight,10,,David Dvořák,David Dvořák,1130936896
2023-01-01,media,Flyweight,11,,Tim Elliott,Tim Elliott,1130936896
2023-01-01,media,Flyweight,12,,Su Mudaerji,Su Mudaerji,1130936896
2023-01-01,media,Flyweight,13,,Jeff Molina,Jeff Molina,1130936896
2023-01-01,media,Flyweight,14,,Muhammad Mokaev,Muhammad Mokaev,1130936896
2023-01-01,media,Flyweight,15,,Tagir Ulanbekov,Tagir Ulanbekov,1130936896
2023-01-01,media,Heavyweight,0,,Francis Ngannou,Francis Ngannou,1130936896
2023-01-01,media,Heavyweight,1,,Ciryl Gane,Ciryl Gane,1130936896
2023-01-01,media,Heavyweight,2,,Stipe Miocic,Stipe Miocic,1130936896
2023-01-01,media,Heavyweight,3,,Sergei Pavlovich,Sergei Pavlovich,1130936896
2023-01-01,media,Heavyweight,4,,Curtis Blaydes,Curtis Blaydes,1130936896
2023-01-01,media,Heavyweight,5,,Tai Tuivasa,Tai Tuivasa,1130936896
2023-01-01,media,Heavyweight,6,,Tom Aspinall,Tom Aspinall,1130936896
2023-01-01,media,Heavyweight,7,,Derrick Lewis,Derrick Lewis,1130936896
2023-01-01,media,Heavyweight,8,,Alexander Volkov,Alexander Volkov (fighter),1130936896
2023-01-01,media,Heavyweight,9,,Jairzinho Rozenstruik,Jairzinho Rozenstruik,1130936896
2023-01-01,media,Heavyweight,10,,Marcin Tybura,Marcin Tybura,1130936896
2023-01-01,media,Heavyweight,11,,Chris Daukaus,Chris Daukaus,1130936896
2023-01-01,media,Heavyweight,12,,Sergey Spivak,Serghei Spivac,1130936896
2023-01-01,media,Heavyweight,13,,Alexander Romanov,Alexander Romanov (fighter),1130936896
2023-01-01,media,Heavyweight,14,,Shamil Abdurakhimov,Shamil Abdurakhimov,1130936896
2023-01-01,media,Heavyweight,15,,Blagoy Ivanov,Blagoy Ivanov,1130936896
2023-01-01,media,Light Heavyweight,0,,Vacant,,1130936896
2023-01-01,media,Light Heavyweight,1,,Jiří Procházka,Jiří Procházka,1130936896
2023-01-01,media,Light Heavyweight,2,,Glover Teixeira,Glover Teixeira,1130936896
2023-01-01,media,Light Heavyweight,3,,Magomed Ankalaev,Magomed Ankalaev,1130936896
2023-01-01,media,Light Heavyweight,4,,Jan Błachowicz,Jan Błachowicz,1130936896
2023-01-01,media,Light Heavyweight,5,,Aleksandar Rakić,Aleksandar Rakić,1130936896
2023-01-01,media,Light Heavyweight,6,,Anthony Smith,Anthony Smith (fighter),1130936896
2023-01-01,media,Light Heavyweight,7,,Jamahal Hill,Jamahal Hill,1130936896
2023-01-01,media,Light Heavyweight,8,,Nikita Krylov,Nikita Krylov,1130936896
2023-01-01,media,Light Heavyweight,9,,Paul Craig,Paul Craig,1130936896
2023-01-01,media,Light Heavyweight,10,,Volkan Oezdemir,Volkan Oezdemir,1130936896
2023-01-01,media,Light Heavyweight,11,,Ryan Spann,Ryan Spann,1130936896
2023-01-01,media,Light Heavyweight,12,,Johnny Walker,Johnny Walker (fighter),1130936896
2023-01-01,media,Light Heavyweight,13,,Dominick Reyes,Dominick Reyes,1130936896
2023-01-01,media,Light Heavyweight,14,,Jimmy Crute,Jimmy Crute,1130936896
2023-01-01,media,Light Heavyweight,15,,Khalil Rountree Jr.,Khalil Rountree Jr.,1130936896
2023-01-01,media,Lightweight,0,,Islam Makhachev,Islam Makhachev,1130936896
2023-01-01,media,Lightweight,1,,Charles Oliveira,Charles Oliveira,1130936896
2023-01-01,media,Lightweight,2,,Dustin Poirier,Dustin Poirier,1130936896
2023-01-01,media,Lightweight,3,,Justin Gaethje,Justin Gaethje,1130936896
2023-01-01,media,Lightweight,4,,Beneil Dariush,Beneil Dariush,1130936896
2023-01-01,media,Lightweight,5,,Michael Chandler,Michael Chandler,1130936896
2023-01-01,media,Lightweight,6,,Rafael Fiziev,Rafael Fiziev,1130936896
2023-01-01,media,Lightweight,7,,Mateusz Gamrot,Mateusz Gamrot,1130936896
2023-01-01,media,Lightweight,8,,Rafael dos Anjos,Rafael dos Anjos,1130936896
2023-01-01,media,Lightweight,9,,Arman Tsarukyan,Arman Tsarukyan,1130936896
2023-01-01,media,Lightweight,10,,Jalin Turner,Jalin Turner,1130936896
2023-01-01,media,Lightweight,11,,Dan Hooker,Dan Hooker,1130936896
2023-01-01,media,Lightweight,12,,Damir Ismagulov,Damir Ismagulov,1130936896
2023-01-01,media,Lightweight,13,,Renato Moicano,Renato Moicano,1130936896
2023-01-01,media,Lightweight,14,,Drew Dober,Drew Dober,1130936896
2023-01-01,media,Lightweight,15,,Grant Dawson,Grant Dawson,1130936896
2023-01-01,media,Middleweight,0,,Alex Pereira,Alex Pereira,1130936896
2023-01-01,media,Middleweight,1,,Israel Adesanya,Israel Adesanya,1130936896
2023-01-01,media,Middleweight,2,,Robert Whittaker,Robert Whittaker (fighter),1130936896
2023-01-01,media,Middleweight,3,,Jared Cannonier,Jared Cannonier,1130936896
2023-01-01,media,Middleweight,4,,Marvin Vettori,Marvin Vettori,1130936896
2023-01-01,media,Middleweight,5,,Derek Brunson,Derek Brunson,1130936896
2023-01-01,media,Middleweight,6,,Paulo Costa,Paulo Costa,1130936896
2023-01-01,media,Middleweight,7,,Sean Strickland,Sean Strickland,1130936896
2023-01-01,media,Middleweight,8,,Roman Dolidze,Roman Dolidze,1130936896
2023-01-01,media,Middleweight,9,,Jack Hermansson,Jack Hermansson,1130936896
2023-01-01,media,Middleweight,10,,Dricus du Plessis,Dricus du Plessis,1130936896
2023-01-01,media,Middleweight,11,,André Muniz,André Muniz,1130936896
2023-01-01,media,Middleweight,12,,Nassourdine Imavov,Nassourdine Imavov,1130936896
2023-01-01,media,Middleweight,13,,Kelvin Gastelum,Kelvin Gastelum,1130936896
2023-01-01,media,Middleweight,14,,Chris Curtis,Chris Curtis (fighter),1130936896
2023-01-01,media,Middleweight,15,,Darren Till,Darren Till,1130936896
2023-01-01,media,Welterweight,0,,Leon Edwards,Leon Edwards,1130936896
2023-01-01,media,Welterweight,1,,Kamaru Usman,Kamaru Usman,1130936896
2023-01-01,media,Welterweight,2,,Colby Covington,Colby Covington,1130936896
2023-01-01,media,Welterweight,3,,Khamzat Chimaev,Khamzat Chimaev,1130936896
2023-01-01,media,Welterweight,4,,Belal Muhammad,Belal Muhammad,1130936896
2023-01-01,media,Welterweight,5,,Gilbert Burns,Gilbert Burns,1130936896
2023-01-01,media,Welterweight,6,,Stephen Thompson,Stephen Thompson (fighter),1130936896
2023-01-01,media,Welterweight,7,,Geoff Neal,Geoff Neal,1130936896
2023-01-01,media,Welterweight,8,,Sean Brady,Sean Brady (fighter),1130936896
2023-01-01,media,Welterweight,9,,Vicente Luque,Vicente Luque,1130936896
2023-01-01,media,Welterweight,10,,Shavkat Rakhmonov,Shavkat Rakhmonov,1130936896
2023-01-01,media,Welterweight,11,,Jorge Masvidal,Jorge Masvidal,1130936896
2023-01-01,media,Welterweight,12,,Neil Magny,Neil Magny,1130936896
2023-01-01,media,Welterweight,13,,Michael Chiesa,Michael Chiesa,1130936896
2023-01-01,media,Welterweight,14,,Michel Pereira,Michel Pereira,1130936896
2023-01-01,media,Welterweight,15,,Li Jingliang,Li Jingliang,1130936896
2023-01-01,media,Women's Bantamweight,0,,Amanda Nunes,Amanda Nunes,1130936896
2023-01-01,media,Women's Bantamweight,1,,Julianna Peña,Julianna Peña,1130936896
2023-01-01,media,Women's Bantamweight,2,,Ketlen Vieira,Ketlen Vieira,1130936896
2023-01-01,media,Women's Bantamweight,3,,Holly Holm,Holly Holm,1130936896
2023-01-01,media,Women's Bantamweight,4,,Irene Aldana,Irene Aldana,1130936896
2023-01-01,media,Women's Bantamweight,5,,Raquel Pennington,Raquel Pennington,1130936896
2023-01-01,media,Women's Bantamweight,6,,Yana Kunitskaya,Yana Santos,1130936896
2023-01-01,media,Women's Bantamweight,7,,Pannie Kianzad,Pannie Kianzad,1130936896
2023-01-01,media,Women's Bantamweight,8,,Macy Chiasson,Macy Chiasson,1130936896
2023-01-01,media,Women's Bantamweight,9,,Karol Rosa,Karol Rosa,1130936896
2023-01-01,media,Women's Bantamweight,10,,Miesha Tate,Miesha Tate,1130936896
2023-01-01,media,Women's Bantamweight,11,,Julia Avila,Julia Avila,1130936896
2023-01-01,media,Women's Bantamweight,12,,Lina Länsberg,Lina Länsberg,1130936896
2023-01-01,media,Women's Bantamweight,13,,Norma Dumont,Norma Dumont,1130936896
2023-01-01,media,Women's Bantamweight,14,,Mayra Bueno Silva,Mayra Bueno Silva,1130936896
2023-01-01,media,Women's Bantamweight,15,,Josiane Nunes,,1130936896
2023-01-01,media,Women's Flyweight,0,,Valentina Shevchenko,Valentina Shevchenko,1130936896
2023-01-01,media,Women's Flyweight,1,,Manon Fiorot,Manon Fiorot,1130936896
2023-01-01,media,Women's Flyweight,2,,Taila Santos,Taila Santos,1130936896
2023-01-01,media,Women's Flyweight,3,,Katlyn Chookagian,Katlyn Cerminara,1130936896
2023-01-01,media,Women's Flyweight,4,,Lauren Murphy,Lauren Murphy,1130936896
2023-01-01,media,Women's Flyweight,5,,Alexa Grasso,Alexa Grasso,1130936896
2023-01-01,media,Women's Flyweight,6,,Jéssica Andrade,Jéssica Andrade,1130936896
2023-01-01,media,Women's Flyweight,7,,Viviane Araújo,Viviane Araújo (fighter),1130936896
2023-01-01,media,Women's Flyweight,8,,Jennifer Maia,Jennifer Maia,1130936896
2023-01-01,media,Women's Flyweight,9,,Andrea Lee,Andrea Lee (fighter),1130936896
2023-01-01,media,Women's Flyweight,10,,Erin Blanchfield,Erin Blanchfield,1130936896
2023-01-01,media,Women's Flyweight,11,,Casey O'Neill,Casey O'Neill,1130936896
2023-01-01,media,Women's Flyweight,12,,Maycee Barber,Maycee Barber,1130936896
2023-01-01,media,Women's Flyweight,13,,Tracy Cortez,Tracy Cortez,1130936896
2023-01-01,media,Women's Flyweight,14,,Cynthia Calvillo,Cynthia Calvillo,1130936896
2023-01-01,media,Women's Flyweight,15,,Amanda Ribas,Amanda Ribas,1130936896
2023-01-01,media,Women's Strawweight,0,,Zhang Weili,Zhang Weili,1130936896
2023-01-01,media,Women's Strawweight,1,,Carla Esparza,Carla Esparza,1130936896
2023-01-01,media,Women's Strawweight,2,,Rose Namajunas,Rose Namajunas,1130936896
2023-01-01,media,Women's Strawweight,3,,Amanda Lemos,Amanda Lemos,1130936896
2023-01-01,media,Women's Strawweight,4,,Jéssica Andrade,Jéssica Andrade,1130936896
2023-01-01,media,Women's Strawweight,5,,Marina Rodriguez,Marina Rodriguez,1130936896
2023-01-01,media,Women's Strawweight,6,,Yan Xiaonan,Yan Xiaonan,1130936896
2023-01-01,media,Women's Strawweight,7,,Mackenzie Dern,Mackenzie Dern,1130936896
2023-01-01,media,Women's Strawweight,8,,Tecia Torres,Tecia Pennington,1130936896
2023-01-01,media,Women's Strawweight,9,,Amanda Ribas,Amanda Ribas,1130936896
2023-01-01,media,Women's Strawweight,10,,Virna Jandiroba,Virna Jandiroba,1130936896
2023-01-01,media,Women's Strawweight,11,,Michelle Waterson,Michelle Waterson-Gomez,1130936896
2023-01-01,media,Women's Strawweight,12,,Angela Hill,Angela Hill,1130936896
2023-01-01,media,Women's Strawweight,13,,Luana Pinheiro,,1130936896
2023-01-01,media,Women's Strawweight,14,,Emily Ducote,Emily Ducote,1130936896
2023-01-01,media,Women's Strawweight,15,,Polyana Viana,Polyana Viana,1130936896
2023-01-08,media,Bantamweight,0,,Aljamain Sterling,Aljamain Sterling,1132423414
2023-01-08,media,Bantamweight,1,,Sean O'Malley,Sean O'Malley (fighter),1132423414
2023-01-08,media,Bantamweight,2,,Petr Yan,Petr Yan,1132423414
2023-01-08,media,Bantamweight,3,,Merab Dvalishvili,Merab Dvalishvili,1132423414
2023-01-08,media,Bantamweight,4,,Marlon Vera,Marlon Vera,1132423414
2023-01-08,media,Bantamweight,5,,Cory Sandhagen,Cory Sandhagen,1132423414
