fight_id,round_no,r_id,b_id,r_kd,b_kd,r_sig_landed,r_sig_atmp,b_sig_landed,b_sig_atmp,r_total_str_landed,r_total_str_atmp,b_total_str_landed,b_total_str_atmp,r_td_success,r_td_atmp,b_td_success,b_td_atmp,r_sub_att,b_sub_att,r_rev,b_rev,r_ctrl,b_ctrl,r_sig_str_landed_head,r_sig_str_atmp_head,b_sig_str_landed_head,b_sig_str_atmp_head,r_sig_str_landed_body,r_sig_str_atmp_body,b_sig_str_landed_body,b_sig_str_atmp_body,r_sig_str_landed_leg,r_sig_str_atmp_leg,b_sig_str_landed_leg,b_sig_str_atmp_leg,r_sig_str_landed_distance,r_sig_str_atmp_distance,b_sig_str_landed_distance,b_sig_str_atmp_distance,r_sig_str_landed_clinch,r_sig_str_atmp_clinch,b_sig_str_landed_clinch,b_sig_str_atmp_clinch,r_sig_str_landed_ground,r_sig_str_atmp_ground,b_sig_str_landed_ground,b_sig_str_atmp_ground
da6b863cf684e0ae,3,32490e80ddab1e5a,40a456a25d52ee65,1,0,35,65,41,96,42,73,41,97,0,0,0,2,0,0,0,0,0:17,0:04,27,54,15,57,7,10,9,14,1,1,17,25,30,60,38,92,4,4,3,4,1,1,0,0
4486bdebc55b014e,3,a757c06bbdba61d2,babc6b5745335f18,0,0,3,9,12,21,3,9,27,43,2,3,0,1,0,0,0,1,,,2,8,6,14,1,1,2,2,0,0,4,5,2,8,1,8,1,1,10,11,0,0,1,2
f0e0effb1b2de6ae,1,b96939f2b8d88e82,122ac9b816d8b71c,0,0,26,59,18,55,26,59,19,56,0,0,0,0,0,0,0,0,0:09,0:00,5,23,10,42,13,27,4,7,8,9,4,6,25,58,17,54,1,1,1,1,0,0,0,0
f0e0effb1b2de6ae,2,b96939f2b8d88e82,122ac9b816d8b71c,0,1,9,43,16,40,9,43,17,41,0,0,0,0,0,0,0,0,0:00,0:00,3,29,9,28,3,10,5,9,3,4,2,3,9,42,14,38,0,1,2,2,0,0,0,0
5a8c2edd16a0d64e,1,b16a7e6a627e9789,fc9a9559a05f2704,0,1,6,30,13,64,11,38,15,68,2,5,0,0,0,0,0,0,1:00,0:28,4,28,9,56,2,2,3,7,0,0,1,1,4,22,8,52,2,3,4,9,0,5,1,3
4e4c7cf58dd3b82b,1,8f4616698508f24d,b16a7e6a627e9789,0,0,10,30,10,29,10,30,14,33,0,0,3,6,3,0,1,0,0:28,2:05,5,23,6,23,4,6,2,3,1,1,2,3,8,26,4,22,2,4,4,4,0,0,2,3
5a8c2edd16a0d64e,2,b16a7e6a627e9789,fc9a9559a05f2704,0,0,30,67,0,4,81,127,2,7,1,1,0,0,0,1,0,0,4:27,0:00,30,67,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,30,64,0,0
4e4c7cf58dd3b82b,2,8f4616698508f24d,b16a7e6a627e9789,0,0,4,11,4,7,11,18,18,28,1,1,1,2,1,0,1,1,0:46,3:37,2,8,4,7,2,3,0,0,0,0,0,0,1,6,1,1,1,1,0,1,2,4,3,5
ae2dfd555dd3d55b,1,b16a7e6a627e9789,94527830000ab715,0,0,3,6,3,5,9,12,4,6,0,0,1,2,0,5,0,1,2:17,1:53,2,5,1,3,1,1,0,0,0,0,2,2,2,4,3,5,0,0,0,0,1,2,0,0
5a8c2edd16a0d64e,3,b16a7e6a627e9789,fc9a9559a05f2704,0,0,8,18,6,28,15,27,7,32,1,2,0,0,0,1,0,0,2:35,0:00,5,15,4,26,3,3,0,0,0,0,2,2,1,7,5,24,0,0,0,0,7,11,1,4
4e4c7cf58dd3b82b,3,8f4616698508f24d,b16a7e6a627e9789,0,0,11,45,10,40,23,59,31,61,0,0,1,4,1,0,0,0,0:00,1:34,7,38,7,35,3,6,1,2,1,1,2,3,10,41,6,26,1,4,0,2,0,0,4,12
ae2dfd555dd3d55b,2,b16a7e6a627e9789,94527830000ab715,0,0,9,9,1,1,28,29,2,2,0,0,0,0,2,0,1,0,4:45,0:05,7,7,0,0,2,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,8,0,0
5a8c2edd16a0d64e,4,b16a7e6a627e9789,fc9a9559a05f2704,0,0,5,30,3,23,16,46,4,25,1,3,0,0,0,0,0,0,2:25,0:00,5,30,2,21,0,0,0,1,0,0,1,1,3,21,3,21,0,0,0,1,2,9,0,1
ae2dfd555dd3d55b,3,b16a7e6a627e9789,94527830000ab715,0,0,9,10,0,1,55,58,0,1,0,0,0,1,1,0,0,0,4:45,0:09,3,4,0,1,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,10,0,0
5a8c2edd16a0d64e,5,b16a7e6a627e9789,fc9a9559a05f2704,0,0,6,30,9,62,7,31,9,62,0,3,0,0,0,0,0,0,0:04,0:06,5,29,3,53,1,1,4,5,0,0,2,4,4,28,5,58,2,2,4,4,0,0,0,0
ae2dfd555dd3d55b,4,b16a7e6a627e9789,94527830000ab715,0,0,13,21,3,7,31,39,4,8,0,0,0,2,0,0,0,0,4:20,0:16,11,19,1,5,1,1,0,0,1,1,2,2,2,6,3,7,0,0,0,0,11,15,0,0
ae2dfd555dd3d55b,5,b16a7e6a627e9789,94527830000ab715,0,0,9,19,2,4,45,68,6,8,0,0,0,1,1,0,0,0,4:45,0:00,8,18,0,2,1,1,0,0,0,0,2,2,1,2,2,4,0,0,0,0,8,17,0,0
87ac0e5face106b4,1,3bc3f60b21cddc6a,7674b836ce0698a0,0,0,10,30,37,51,11,33,41,56,3,5,0,0,0,0,0,0,2:13,0:02,7,27,25,38,1,1,7,7,2,2,5,6,9,29,35,49,1,1,1,1,0,0,1,1
87ac0e5face106b4,2,3bc3f60b21cddc6a,7674b836ce0698a0,0,0,13,41,38,57,15,44,42,62,1,2,1,1,0,0,0,0,1:05,0:38,10,38,25,44,3,3,7,7,0,0,6,6,12,40,32,51,1,1,3,3,0,0,3,3
87ac0e5face106b4,3,3bc3f60b21cddc6a,7674b836ce0698a0,0,0,1,6,27,30,1,6,27,30,0,1,0,0,0,0,0,0,0:00,0:00,1,6,23,26,0,0,3,3,0,0,1,1,1,6,27,30,0,0,0,0,0,0,0,0
77ed474dfc5359ea,1,d5bab53a1a603aac,3bc3f60b21cddc6a,0,2,13,25,23,46,15,27,39,66,0,4,0,1,0,0,0,0,0:13,1:04,6,15,21,42,7,10,2,4,0,0,0,0,6,17,17,31,7,8,5,11,0,0,1,4
938081fae11dcbbf,1,23dec7c47cb418f8,3bc3f60b21cddc6a,0,0,13,24,21,26,22,35,52,59,0,0,1,2,0,0,0,0,0:00,2:14,13,22,16,19,0,2,3,4,0,0,2,3,1,7,3,6,1,1,0,0,11,16,18,20
b6a6ba08898f3b6a,1,d7c3816669784109,d7e40dca3ae125be,0,0,39,74,35,83,41,78,41,89,1,1,1,1,0,0,1,1,1:12,0:13,29,60,21,64,10,14,11,14,0,0,3,5,29,62,25,70,10,12,10,13,0,0,0,0
b6a6ba08898f3b6a,2,d7c3816669784109,d7e40dca3ae125be,0,0,41,76,30,66,52,87,33,69,0,4,1,1,0,0,0,0,0:46,0:40,31,62,18,49,7,11,10,15,3,3,2,2,34,66,26,60,6,8,3,4,1,2,1,2
1676c64a94be0557,1,d7e40dca3ae125be,37d752ec41ed84bb,0,0,41,84,28,66,60,104,36,79,0,0,1,1,0,0,0,0,0:22,1:20,30,68,19,55,4,7,6,8,7,9,3,3,33,76,28,66,4,4,0,0,4,4,0,0
b6a6ba08898f3b6a,3,d7c3816669784109,d7e40dca3ae125be,0,0,61,117,34,112,62,118,34,112,0,1,0,0,0,0,0,0,0:17,0:00,34,81,18,86,25,33,12,21,2,3,4,5,60,116,34,111,1,1,0,1,0,0,0,0
1676c64a94be0557,2,d7e40dca3ae125be,37d752ec41ed84bb,0,0,22,37,7,17,49,65,19,35,1,2,1,1,0,0,0,0,1:29,2:37,9,24,5,15,11,11,1,1,2,2,1,1,6,20,6,16,12,13,0,0,4,4,1,1
1676c64a94be0557,3,d7e40dca3ae125be,37d752ec41ed84bb,0,0,43,87,29,85,45,89,30,86,0,0,0,3,0,0,0,0,0:13,0:09,32,73,21,72,5,7,4,9,6,7,4,4,37,80,28,84,6,7,1,1,0,0,0,0
33cc40fc1da409d3,1,d7e40dca3ae125be,5dd180c8b3196786,0,0,28,96,27,61,35,105,32,66,0,0,0,2,0,0,0,0,0:03,1:19,12,76,21,54,10,14,5,6,6,6,1,1,27,95,21,53,1,1,6,8,0,0,0,0
be822403f364fff3,1,cbd3e590a85b18c5,82a5152216251682,0,0,7,26,26,45,9,28,30,52,0,3,1,2,0,0,0,0,0:02,0:51,6,24,15,34,1,2,10,10,0,0,1,1,4,20,16,30,3,6,7,11,0,0,3,4
33cc40fc1da409d3,2,d7e40dca3ae125be,5dd180c8b3196786,0,0,33,88,31,61,47,103,39,69,0,1,0,0,0,0,0,0,0:08,1:59,16,69,25,55,12,14,6,6,5,5,0,0,29,84,25,55,4,4,6,6,0,0,0,0
be822403f364fff3,2,cbd3e590a85b18c5,82a5152216251682,0,0,5,13,4,8,11,19,13,19,2,3,0,0,1,0,0,0,4:31,0:00,3,11,1,5,2,2,3,3,0,0,0,0,5,13,4,8,0,0,0,0,0,0,0,0
33cc40fc1da409d3,3,d7e40dca3ae125be,5dd180c8b3196786,0,0,26,68,30,53,42,87,42,66,0,0,1,3,0,0,0,0,0:33,2:06,15,55,24,47,6,7,6,6,5,6,0,0,23,65,25,48,3,3,5,5,0,0,0,0
be822403f364fff3,3,cbd3e590a85b18c5,82a5152216251682,0,0,5,21,13,35,9,27,21,46,1,4,0,0,0,0,0,0,1:59,0:02,5,21,11,31,0,0,2,4,0,0,0,0,5,21,8,30,0,0,5,5,0,0,0,0
32990cbf8976d94b,1,3974fa35c917af1d,cbd3e590a85b18c5,0,0,12,21,12,28,17,26,53,82,0,3,1,1,0,0,0,0,0:49,2:12,1,9,2,15,10,11,9,10,1,1,1,3,1,9,3,14,11,12,8,11,0,0,1,3
c740ceb0427b6317,1,cbd3e590a85b18c5,3f56b99447f00607,0,0,15,21,1,4,50,67,8,11,1,1,0,1,0,0,0,0,4:30,0:00,15,21,0,3,0,0,1,1,0,0,0,0,2,5,1,4,0,0,0,0,13,16,0,0
b8648b32caf36c5a,1,cbd3e590a85b18c5,fa37628269132d1a,1,0,12,33,5,17,12,34,5,17,0,0,0,0,0,0,0,0,0:04,0:00,7,24,2,12,1,4,2,4,4,5,1,1,9,29,4,16,0,0,1,1,3,4,0,0
32990cbf8976d94b,2,3974fa35c917af1d,cbd3e590a85b18c5,0,0,18,29,13,45,30,41,23,59,0,1,0,0,0,0,0,0,0:00,2:19,5,15,7,37,9,10,3,5,4,4,3,3,10,21,7,33,8,8,6,12,0,0,0,0
c740ceb0427b6317,2,cbd3e590a85b18c5,3f56b99447f00607,0,0,9,20,1,3,43,57,5,7,1,2,0,1,0,0,0,0,4:28,0:00,8,19,1,3,1,1,0,0,0,0,0,0,1,7,1,3,0,0,0,0,8,13,0,0
32990cbf8976d94b,3,3974fa35c917af1d,cbd3e590a85b18c5,0,0,4,12,6,16,22,30,21,33,0,0,1,3,2,0,1,0,0:05,4:06,2,10,3,13,2,2,3,3,0,0,0,0,4,10,5,15,0,0,0,0,0,2,1,1
c740ceb0427b6317,3,cbd3e590a85b18c5,3f56b99447f00607,0,0,10,15,0,0,61,70,3,4,0,0,0,0,0,0,0,0,4:50,0:00,10,15,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,8,11,0,0
80c4f70b7f7a1945,1,7a703c565ccaa18f,0ee783aa00e468f0,0,0,39,55,4,5,54,72,5,6,1,3,0,0,0,0,0,0,3:09,0:02,38,53,3,4,1,2,1,1,0,0,0,0,1,3,0,1,2,4,1,1,36,48,3,3
a4e210bcdcc1bf5b,1,58bbef3770bb2dfc,c3f6db17cea09ca7,0,0,6,16,11,17,43,53,46,55,0,0,1,1,0,0,0,0,0:00,2:58,4,11,7,13,0,1,0,0,2,4,4,4,3,13,6,10,0,0,0,0,3,3,5,7
318460613b6018e9,1,3a8176e15b9887c1,0ee783aa00e468f0,0,0,46,69,18,32,50,73,19,36,1,2,0,0,0,0,0,0,1:13,0:00,46,67,15,28,0,2,3,4,0,0,0,0,3,12,10,21,0,0,8,11,43,57,0,0
a4e210bcdcc1bf5b,2,58bbef3770bb2dfc,c3f6db17cea09ca7,0,0,13,25,2,3,44,60,10,13,0,0,1,1,0,0,1,0,0:17,1:24,12,21,2,3,1,3,0,0,0,1,0,0,2,10,2,3,1,1,0,0,10,14,0,0
b51d691b9f5603a8,1,0ee783aa00e468f0,2b93ebd9f5417ad2,0,0,9,36,10,52,10,37,10,52,0,0,0,1,0,0,0,0,0:00,0:00,5,31,7,47,4,5,0,2,0,0,3,3,8,34,10,51,1,2,0,1,0,0,0,0
b51d691b9f5603a8,2,0ee783aa00e468f0,2b93ebd9f5417ad2,1,0,9,17,4,14,9,17,4,14,0,0,0,0,0,0,0,0,0:06,0:00,7,15,1,10,2,2,0,0,0,0,3,4,4,10,4,14,0,0,0,0,5,7,0,0
23253ebb1d86d8b4,1,cbd3e590a85b18c5,f50d95223751e6ca,0,0,4,10,6,15,20,27,6,16,4,6,0,0,2,0,0,0,3:21,0:00,4,10,3,9,0,0,0,1,0,0,3,5,4,10,4,11,0,0,1,1,0,0,1,3
eda1cb20e9f8cb05,1,6aab5c20395ee722,69898645d600abdb,0,0,34,58,22,32,46,71,30,40,0,1,0,1,0,0,0,0,0:00,1:07,29,51,6,12,5,6,6,9,0,1,10,11,14,37,13,21,20,21,9,11,0,0,0,0
eda1cb20e9f8cb05,2,6aab5c20395ee722,69898645d600abdb,0,0,14,24,59,84,21,31,92,136,0,4,0,0,0,0,0,0,0:02,3:23,14,24,46,70,0,0,12,12,0,0,1,2,11,20,22,40,3,4,37,43,0,0,0,1
e32dc26b11d1f81d,1,841695e02c99a521,7674b836ce0698a0,0,0,7,24,22,47,7,24,22,47,0,0,0,0,0,0,0,0,0:00,0:00,3,14,3,18,1,4,6,13,3,6,13,16,7,24,22,47,0,0,0,0,0,0,0,0
e22e05aee76cbc2d,1,7674b836ce0698a0,9384e71bca6c409d,0,0,11,28,10,27,17,34,10,28,0,0,1,5,0,1,0,0,0:19,1:54,4,19,4,12,4,5,3,7,3,4,3,8,10,27,9,26,1,1,1,1,0,0,0,0
1c32c23aadc8bdca,1,71171fc96445bf65,69898645d600abdb,0,1,19,39,7,18,27,48,7,18,0,0,1,2,0,1,1,0,2:02,1:02,17,37,5,13,2,2,2,5,0,0,0,0,9,24,6,15,0,0,0,0,10,15,1,3
e32dc26b11d1f81d,2,841695e02c99a521,7674b836ce0698a0,0,1,7,20,44,63,7,21,55,74,2,4,0,0,0,0,0,0,1:20,0:51,5,17,30,47,2,3,10,12,0,0,4,4,5,15,31,46,2,5,11,14,0,0,2,3
e22e05aee76cbc2d,2,7674b836ce0698a0,9384e71bca6c409d,0,0,19,37,21,42,22,42,24,46,0,0,0,1,0,0,0,0,1:06,0:17,10,23,11,23,2,5,4,12,7,9,6,7,19,37,21,42,0,0,0,0,0,0,0,0
1c32c23aadc8bdca,2,71171fc96445bf65,69898645d600abdb,1,0,23,45,11,24,25,47,14,27,0,0,0,1,0,0,0,0,0:01,1:14,22,43,9,22,1,2,2,2,0,0,0,0,22,44,11,24,0,0,0,0,1,1,0,0
216607cb1a08c3aa,1,5b08af4fbc987f9c,7674b836ce0698a0,0,0,11,34,36,49,11,34,38,51,0,1,0,0,0,0,0,0,0:35,0:00,6,26,17,28,3,6,14,16,2,2,5,5,8,29,28,40,3,5,8,9,0,0,0,0
e32dc26b11d1f81d,3,841695e02c99a521,7674b836ce0698a0,0,1,2,16,28,46,2,16,30,49,1,4,0,0,0,0,0,0,0:47,0:08,2,14,21,38,0,2,6,7,0,0,1,1,2,16,22,40,0,0,6,6,0,0,0,0
e22e05aee76cbc2d,3,7674b836ce0698a0,9384e71bca6c409d,0,0,3,4,17,29,7,9,40,58,0,0,1,2,0,0,0,0,0:00,4:07,2,2,14,25,1,2,2,3,0,0,1,1,3,4,7,15,0,0,0,1,0,0,10,13
216607cb1a08c3aa,2,5b08af4fbc987f9c,7674b836ce0698a0,0,0,8,24,27,40,11,28,35,49,0,2,0,0,0,0,0,0,1:54,0:30,4,20,14,24,3,3,9,12,1,1,4,4,6,20,17,26,2,4,10,14,0,0,0,0
216607cb1a08c3aa,3,5b08af4fbc987f9c,7674b836ce0698a0,0,1,6,17,26,43,8,19,27,44,0,0,0,0,0,0,0,0,0:34,0:01,3,13,20,35,3,4,6,8,0,0,0,0,5,16,22,39,1,1,4,4,0,0,0,0
dc31d3260dea7dcf,1,b4b496ec2197ee3e,69898645d600abdb,0,0,37,62,15,33,41,67,20,38,0,2,0,0,0,0,0,0,0:58,0:40,21,37,4,17,15,23,5,10,1,2,6,6,32,56,13,30,5,6,2,3,0,0,0,0
13e2ff8b3a122094,1,eabf206b162b3b83,69898645d600abdb,0,0,17,27,10,20,40,52,16,27,0,6,1,1,0,0,0,0,0:34,0:55,7,16,2,11,10,11,2,2,0,0,6,7,14,23,9,17,2,3,0,0,1,1,1,3
dc31d3260dea7dcf,2,b4b496ec2197ee3e,69898645d600abdb,0,0,16,39,6,19,31,68,19,34,1,1,1,1,0,0,0,0,2:52,0:19,11,29,5,17,5,10,1,2,0,0,0,0,12,34,6,17,3,4,0,0,1,1,0,2
de85ef2fd4769070,1,70e1f8a821b72c8b,69898645d600abdb,1,0,27,47,1,5,59,84,4,8,0,0,0,1,0,0,0,0,3:52,0:00,23,42,0,3,2,2,1,2,2,3,0,0,6,18,1,5,3,3,0,0,18,26,0,0
70e0e57a6755e31e,1,cbd3e590a85b18c5,4bd6b4800070b069,0,0,13,32,5,25,35,56,11,33,0,0,0,2,0,0,0,0,2:07,0:08,12,31,4,24,1,1,0,0,0,0,1,1,5,22,4,24,2,2,1,1,6,8,0,0
dc31d3260dea7dcf,3,b4b496ec2197ee3e,69898645d600abdb,0,0,28,57,22,37,29,58,23,39,0,1,1,5,0,0,0,0,0:03,1:24,12,36,12,26,15,20,6,7,1,1,4,4,26,55,20,34,2,2,2,3,0,0,0,0
de85ef2fd4769070,2,70e1f8a821b72c8b,69898645d600abdb,0,0,46,95,48,70,46,95,48,70,0,2,0,0,0,0,0,0,0:00,0:00,40,85,18,35,3,4,14,16,3,6,16,19,39,86,44,65,7,9,4,5,0,0,0,0
70e0e57a6755e31e,2,cbd3e590a85b18c5,4bd6b4800070b069,0,0,12,41,12,44,17,47,12,44,0,2,0,2,0,0,0,0,0:37,0:35,11,39,11,43,1,2,1,1,0,0,0,0,12,39,5,35,0,2,5,7,0,0,2,2
de85ef2fd4769070,3,70e1f8a821b72c8b,69898645d600abdb,0,0,33,67,40,66,34,68,43,70,0,1,1,1,0,0,0,0,0:00,0:29,30,63,18,38,3,4,9,11,0,0,13,17,32,66,40,66,1,1,0,0,0,0,0,0
70e0e57a6755e31e,3,cbd3e590a85b18c5,4bd6b4800070b069,0,0,2,17,2,16,28,45,9,24,2,2,0,0,0,0,1,1,2:12,0:49,2,15,2,16,0,2,0,0,0,0,0,0,1,16,1,14,0,0,0,1,1,1,1,1
110d18c0953bde1d,1,0ee783aa00e468f0,00e11b5c8b7bfeeb,1,0,9,20,6,15,10,21,6,15,0,0,0,1,0,0,0,0,0:13,0:00,8,18,2,8,0,1,0,2,1,1,4,5,4,14,6,15,0,0,0,0,5,6,0,0
eb3093e235f048c8,1,0ee783aa00e468f0,b0550072e5f0afa7,2,0,12,25,1,9,12,25,1,9,0,0,0,0,0,0,0,0,0:09,0:00,11,22,0,6,0,0,0,0,1,3,1,3,3,10,1,9,3,5,0,0,6,10,0,0
87c73e2086214b5c,1,1f454354805b6f75,0ee783aa00e468f0,1,0,6,10,6,15,6,10,6,15,0,0,0,0,0,0,0,0,0:05,0:03,4,8,4,13,0,0,0,0,2,2,2,2,3,7,5,12,1,1,1,2,2,2,0,1
8d1732e9ea4698b0,1,0ee783aa00e468f0,0e041d43a47d2e4b,1,0,6,7,1,1,6,7,1,1,0,0,0,0,0,0,0,0,,,6,6,1,1,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,5,5,0,0
0dc2fc8d39e226a3,1,69898645d600abdb,260bd4cef10b033f,0,0,18,43,37,69,27,54,42,74,0,2,0,0,0,0,0,0,1:07,0:00,12,32,22,53,5,8,9,10,1,3,6,6,9,32,29,56,9,11,8,13,0,0,0,0
0dc2fc8d39e226a3,2,69898645d600abdb,260bd4cef10b033f,0,1,62,88,36,58,72,106,50,79,1,2,0,0,0,0,0,0,1:42,1:41,58,84,36,58,4,4,0,0,0,0,0,0,9,14,9,17,2,3,4,8,51,71,23,33
cab5020e3d9fc5cd,1,0ee783aa00e468f0,4b4fc3ddc307bc73,0,0,9,18,4,23,19,30,6,25,1,1,0,0,0,0,0,0,,,0,8,1,19,3,4,0,0,6,6,3,4,6,14,4,23,0,0,0,0,3,4,0,0
cab5020e3d9fc5cd,2,0ee783aa00e468f0,4b4fc3ddc307bc73,0,0,1,2,4,14,25,27,17,30,1,2,1,2,0,0,0,0,,,0,0,1,11,1,2,1,1,0,0,2,2,0,1,2,10,1,1,2,2,0,0,0,2
cab5020e3d9fc5cd,3,0ee783aa00e468f0,4b4fc3ddc307bc73,0,0,8,13,7,22,38,46,15,30,1,2,0,1,0,0,0,0,,,6,11,2,16,0,0,2,3,2,2,3,3,2,4,4,16,1,1,3,6,5,8,0,0
ae6a3acd1b61cae7,1,0ee783aa00e468f0,6420efac0578988b,1,0,2,5,4,6,2,5,4,6,0,0,0,1,0,0,0,0,,,2,5,1,3,0,0,0,0,0,0,3,3,2,5,4,6,0,0,0,0,0,0,0,0
838b9f9caf7c94b0,1,b4ad3a06ee4d660c,0ee783aa00e468f0,0,0,6,16,12,23,25,37,18,30,0,0,1,1,0,0,0,0,,,4,14,7,18,1,1,4,4,1,1,1,1,1,3,3,4,1,2,0,2,4,11,9,17
4fb2c181e8fd5910,1,2f732dd9210d301f,0ee783aa00e468f0,0,0,16,20,9,20,32,41,14,25,1,4,0,0,0,0,0,0,3:29,0:13,9,12,6,17,2,3,2,2,5,5,1,1,1,3,1,5,8,9,8,15,7,8,0,0
838b9f9caf7c94b0,2,b4ad3a06ee4d660c,0ee783aa00e468f0,0,0,15,29,4,11,54,74,20,28,0,0,0,2,0,0,0,1,,,7,20,1,8,4,4,1,1,4,5,2,2,2,10,1,6,6,8,1,2,7,11,2,3
4fb2c181e8fd5910,2,2f732dd9210d301f,0ee783aa00e468f0,0,0,4,8,10,17,29,35,23,32,1,3,0,0,0,1,0,1,1:27,2:52,4,7,10,17,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,6,10,17
9045c3212cb41236,1,b4ad3a06ee4d660c,0ee783aa00e468f0,0,0,26,42,11,26,88,114,40,63,2,2,1,1,1,1,0,0,,,16,30,6,21,8,9,5,5,2,3,0,0,2,9,3,15,7,8,0,0,17,25,8,11
838b9f9caf7c94b0,3,b4ad3a06ee4d660c,0ee783aa00e468f0,0,0,14,32,5,13,39,63,16,27,1,2,0,0,0,0,0,1,,,5,21,1,9,7,9,3,3,2,2,1,1,0,8,1,7,10,12,2,3,4,12,2,3
4fb2c181e8fd5910,3,2f732dd9210d301f,0ee783aa00e468f0,0,0,7,19,0,1,40,54,7,8,2,4,0,0,0,0,0,0,4:28,0:00,7,19,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,17,0,0
9cd343b9d5d87528,1,0ee783aa00e468f0,0aa92558424ced9e,0,0,1,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0:27,0:00,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0
3ef7cdb0d2933d84,1,0ee783aa00e468f0,b23fca14c7b79935,0,0,17,22,2,8,38,44,7,13,1,1,0,0,0,0,0,0,,,13,18,2,7,3,3,0,1,1,1,0,0,3,6,1,4,2,3,1,4,12,13,0,0
977e56ada4acc596,1,0aa92558424ced9e,0ee783aa00e468f0,0,0,14,25,2,3,29,40,3,4,1,2,0,0,0,0,0,0,4:34,0:01,7,13,0,1,2,4,2,2,5,8,0,0,0,2,0,1,10,18,2,2,4,5,0,0
5b816892ccac8109,1,0ee783aa00e468f0,d29b5c4f22c6357d,0,0,13,22,1,1,163,179,13,20,0,0,0,0,0,0,0,0,,,13,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,12,21,0,0
977e56ada4acc596,2,0aa92558424ced9e,0ee783aa00e468f0,0,0,16,19,1,2,53,57,5,6,1,2,0,0,0,1,0,0,4:46,0:00,13,16,1,2,1,1,0,0,2,2,0,0,1,2,0,1,6,7,0,0,9,10,1,1
5b816892ccac8109,2,0ee783aa00e468f0,d29b5c4f22c6357d,0,0,5,8,1,4,175,199,45,50,4,4,0,0,0,0,0,0,,,5,8,0,1,0,0,1,3,0,0,0,0,1,2,1,4,0,0,0,0,4,6,0,0
977e56ada4acc596,3,0aa92558424ced9e,0ee783aa00e468f0,0,0,20,27,0,1,49,57,2,3,0,0,0,0,0,1,0,0,4:46,0:00,20,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,27,0,0
d45f9dfdb75a640f,1,1dc56b59cb28425d,9fd1f08dd4aec14a,0,0,0,1,2,5,0,1,2,5,0,0,0,0,2,0,0,0,,,0,1,1,4,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,1,0,0,1,2
b6462127cf553ff3,1,4130a743d9d22163,7c0847d3854a95f2,0,0,0,2,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0:00,0:05,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
af1ee2e3c22760b6,1,b4ad3a06ee4d660c,a71feb7ea7592a71,0,0,9,22,0,2,35,54,0,2,0,0,0,0,0,0,0,0,,,9,22,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,21,0,1
5ed402ad08d9d4f9,1,acff437707625fc7,4130a743d9d22163,0,0,5,23,2,32,9,27,2,32,1,2,0,0,0,0,0,0,1:15,0:00,4,22,1,29,0,0,0,0,1,1,1,3,4,20,2,32,0,0,0,0,1,3,0,0
77a8a6e2c3a09d19,1,4130a743d9d22163,f8dc544e7077d014,0,0,9,25,4,8,17,36,13,17,1,2,0,1,1,3,0,1,1:52,1:51,0,16,3,6,1,1,0,0,8,8,1,2,1,12,3,6,3,3,0,0,5,10,1,2
5ed402ad08d9d4f9,2,acff437707625fc7,4130a743d9d22163,0,0,5,17,5,16,34,48,7,18,2,3,0,0,0,0,0,0,2:50,0:06,3,15,3,13,0,0,0,1,2,2,2,2,2,13,5,16,0,0,0,0,3,4,0,0
a128fd96b3df2a40,1,5f2197acaba7d5ef,a71feb7ea7592a71,1,0,4,6,0,2,4,6,0,2,0,0,0,0,0,0,0,0,,,3,5,0,2,0,0,0,0,1,1,0,0,2,4,0,2,0,0,0,0,2,2,0,0
77a8a6e2c3a09d19,2,4130a743d9d22163,f8dc544e7077d014,0,0,9,26,6,35,32,49,7,36,0,0,0,2,1,0,0,0,1:38,0:35,6,21,5,33,0,1,1,2,3,4,0,0,5,19,5,32,2,2,1,2,2,5,0,1
5ed402ad08d9d4f9,3,acff437707625fc7,4130a743d9d22163,0,0,2,7,1,7,16,22,9,16,2,4,0,1,0,0,0,1,2:22,1:34,2,7,1,6,0,0,0,1,0,0,0,0,1,5,0,6,0,0,1,1,1,2,0,0
77a8a6e2c3a09d19,3,4130a743d9d22163,f8dc544e7077d014,1,0,11,25,4,16,22,37,4,16,0,0,0,0,0,0,0,0,0:49,0:00,5,17,3,14,0,0,0,1,6,8,1,1,8,19,4,16,0,0,0,0,3,6,0,0
