event_id,date,fighter_1,fighter_2,odds_1,odds_2,n_books,url
495add4fbede0a44,2026-08-08,Guilherme Pat,Steven Asplund,240,-315,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Bruno Lopes,Diyar Nurgozhay,135,-166,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Jose Montanha,Louie Sutherland,175,-225,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Manoel Sousa,Richie Miranda,-370,280,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Gianni Vazquez,Miles Johns,163,-205,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Juliana Miller,Ravena Oliveira,-345,255,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Carol Foro,Gigi Canuto,-210,175,5,/events/ufc-vegas-120-4301
b96619b3acd7d9da,2026-08-15,Ian Machado Garry,Islam Makhachev,265,-340,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Gillian Robertson,Mackenzie Dern,165,-215,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Jalin Turner,Kaue Fernandes,-120,-105,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Dustin Stoltzfus,Mansur Abdul-Malik,480,-715,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Edson Barboza,Esteban Ribovics,500,-770,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Chidi Njokuani,Joel Alvarez,255,-345,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Donte Johnson,Eric McConico,-360,270,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Tresean Gore,Vicente Luque,-112,-110,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Lucas Fernando,Rafael Tobias,-305,230,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Neil Magny,Ramiz Brahimaj,120,-150,5,/events/ufc-330-4237
b96619b3acd7d9da,2026-08-15,Jeremiah Wells,Myktybek Orolbai,750,-1200,5,/events/ufc-330-4237
a0a69dc9914ef6e1,2026-08-22,Anthony Hernandez,Gregory Rodrigues,-215,170,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Serghei Spivac,Vitor Petrino,120,-148,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Reinier de Ridder,Roman Dolidze,-400,310,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Marquel Mederos,Mason Jones,275,-375,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Carli Judice,Jeisla Chaves,-625,420,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Jamall Emmers,Lerryan Douglas,300,-400,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Kennedy Nzechukwu,Shamil Gaziev,-100,-124,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Chris Padilla,Nasrat Haqparast,-124,-100,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Marcio Barbosa,Ryan Kuse,-900,600,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Gauge Young,Stanley Dorsainvil,-195,155,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Jackson McVey,Wes Schultz,-185,150,5,/events/ufc-sacramento-4320
a0a69dc9914ef6e1,2026-08-22,Elise Reed,Shanelle Dyer,590,-900,5,/events/ufc-sacramento-4320
9d61d8cb1c354867,2026-08-29,Song Yadong,Umar Nurmagomedov,460,-670,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Denise Gomes,Yan Xiaonan,125,-150,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Aoriqileng,Kai Asakura,335,-480,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Alex Perez,Sumudaerji Sumudaerji,175,-225,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Levi Rodrigues Jr,Liu Ce,149,-179,2,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Ce Liu,Levi Rodrigues,-182,145,3,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Bilal Hasan,Nilson Rojas,-900,560,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Andre Lima,Namsrai Batbayar,-275,210,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Kevin Borjas,Rei Tsuruya,525,-835,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Jack Jenkins,Sean Woodson,120,-148,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Francesco Nuzzi,Xiao Long,140,-175,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Hector Santiago,Lawrence Lui,280,-370,5,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Jingnan Xiong,Julia Polastri,195,-250,3,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Julia Polastri,Xiong Jingnan,-232,187,2,/events/ufc-shanghai-4257
9d61d8cb1c354867,2026-08-29,Cameron Nelson,Ding Meng,118,-148,5,/events/ufc-shanghai-4257
2144954270be834d,2026-09-05,Dan Hooker,Salahdine Parnasse,390,-549,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Axel Sola,Fares Ziam,125,-154,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Michael Page,Nursulton Ruziboev,-205,163,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Daniil Donchenko,Punahele Soriano,-240,195,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Kurtis Campbell,Trevor Peek,-400,300,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Losene Keita,Muhammad Naimov,-435,320,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Felipe Lima,Morgan Charriere,-215,170,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Mario Pinto,Ryan Spann,-355,280,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Modestas Bukauskas,Oumar Sy,198,-240,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Nathaniel Wood,Pavel Andrusca,-315,240,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Fabia Sintes,Michael Aljarouj,107,-132,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Klaudia Sygula,Nora Cornolle,-120,-105,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Luis Felipe Dias,Matthieu Duclos,-104,-118,5,/events/ufc-fight-night-4326
2144954270be834d,2026-09-05,Delphine Benouaich,Sofia Montenegro,-136,112,5,/events/ufc-fight-night-4326
638cfec7ec559d6e,2026-09-12,Jean Silva,Jose Delgado,-435,320,5,/events/ufc-glendale-4328
8a0a35e7c74bebcc,2026-09-19,Alexandre Pantoja,Joshua van,125,-157,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Arman Tsarukyan,Mauricio Ruffy,-315,235,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Doo Ho Choi,Patricio Freire,-265,210,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Gable Steveson,Sean Sharaf,-2500,1000,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Alonzo Menifield,Iwo Baraniewski,240,-315,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Charles Jourdain,Marlon Vera,-215,170,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Robelis Despaigne,Tai Tuivasa,-450,335,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Joo Sang Yoo,Michael Aswell,-180,150,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Ozzy Diaz,Ryan Gandra,420,-560,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Brunno Ferreira,Edmen Shahbazyan,150,-178,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Casey O'Neill,Eduarda Moura,-245,190,5,/events/ufc-331-4302
8a0a35e7c74bebcc,2026-09-19,Giga Chikadze,Joanderson Brito,340,-450,5,/events/ufc-331-4302
5717efc6f271cd52,2023-01-21,Glover Teixeira,Jamahal Hill,116,-140,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Gilbert Burns,Neil Magny,-530,390,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Jessica Andrade,Lauren Murphy,-530,400,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Johnny Walker,Paul Craig,-190,160,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Ihor Potieria,Mauricio Rua,-205,168,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Brunno Ferreira,Gregory Rodrigues,250,-315,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Melquizael Costa,Thiago Moises,300,-400,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Gabriel Bonfim,Mounir Lazzez,-178,150,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Jailton Almeida,Shamil Abdurakhimov,-1115,700,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Cody Stamann,Luan Luiz Lacerda,-360,290,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Ismael Bonfim,Terrance McKinney,-100,-124,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Nicolas Dalby,Warlley Alves,112,-135,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Josiane Nunes,Zarah Fairn,-560,410,7,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Brad Tavares,Gregory Rodrigues,190,-250,1,/events/ufc-283-2635
5717efc6f271cd52,2023-01-21,Daniel Marcos,Saimon Oliveira,120,-145,7,/events/ufc-283-2635
d26394fc0e8e880a,2023-02-04,Derrick Lewis,Serghei Spivac,240,-300,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Da Un Jung,Devin Clark,-265,210,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Blagoy Ivanov,Marcin Tybura,115,-143,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Choi Doo-Ho,Kyle Nelson,-190,150,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Adam Fugitt,Yusaku Kinoshita,260,-345,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Anshul Jubli,Jeka Saragih,126,-148,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Lee Jeong-Yeong,Yi Zha,-250,200,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Rinya Nakamura,Toshiomi Kazama,-500,350,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Hyun Sung Park,Seung Guk Choi,-210,165,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Ji Yeon Kim,Mandy Bohm,-280,220,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Denis Tiuliulin,Jun Yong Park,180,-225,7,/events/ufc-fight-night-lewis-vs-spivak-2747
d26394fc0e8e880a,2023-02-04,Jesus Santos Aguilar,Tatsuro Taira,800,-1408,7,/events/ufc-fight-night-lewis-vs-spivak-2747
01dd4cdc2446f665,2023-02-11,Blake Bilder,Shane Young,128,-152,7,/events/ufc-284-2688
01dd4cdc2446f665,2023-02-11,Elves Brenner,Zubaira Tukhugov,460,-625,7,/events/ufc-284-2688
01dd4cdc2446f665,2023-02-11,Paulo Costa,Robert Whittaker,225,-275,1,/events/ufc-284-2688
1ccff7f0cfdf85eb,2023-03-04,Ciryl Gane,Jon Jones,145,-173,6,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Geoff Neal,Shavkat Rakhmonov,400,-524,6,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Jalin Turner,Mateusz Gamrot,169,-212,6,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Bo Nickal,Jamie Pickett,-2000,1000,7,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Cody Garbrandt,Trevin Jones,-175,145,7,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Alexa Grasso,Valentina Shevchenko,587,-900,6,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Derek Brunson,Dricus Du Plessis,188,-232,6,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Amanda Ribas,Viviane Araujo,-118,-105,7,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Julian Marquez,Marc-Andre Barriault,132,-163,7,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Ian Garry,Kenan Song,-800,537,6,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Cameron Saaiman,Leomana Martinez,-265,210,7,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Jessica Penne,Tabatha Ricci,250,-320,7,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Darmon Blackshear,Farid Basharat,350,-480,7,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Esteban Ribovics,Kamuela Kirk,-195,165,1,/events/ufc-285-2738
1ccff7f0cfdf85eb,2023-03-04,Esteban Ribovics,Loik Radzhabov,171,-210,6,/events/ufc-285-2738
35080a7f406f9ab3,2023-03-11,Merab Dvalishvili,Petr Yan,210,-265,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Alexander Volkov,Alexandr Romanov,124,-155,5,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Alexander Romanov,Alexander Volkov,-163,130,1,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Nikita Krylov,Ryan Spann,-166,140,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Jonathan Martinez,Said Nurmagomedov,196,-250,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Guido Cannetti,Mario Bautista,650,-1000,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Anton Turkalj,Vitor Petrino,-105,-117,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Karl Williams,Rukasz Brzeski,-250,197,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Josh Fremd,Sedriques Dumas,180,-225,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Davey Grant,Raphael Assuncao,-139,114,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Tony Gravely,Victor Henry,120,-150,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Ariane Lipski,Jj Aldrich,300,-400,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Bruno Gustavo da Silva,Tyson Nam,-189,153,6,/events/ufc-fight-night-221-2719
35080a7f406f9ab3,2023-03-11,Carlston Harris,Jared Gooden,-312,242,6,/events/ufc-fight-night-221-2719
e4bb7e483c4ad318,2023-03-18,Kamaru Usman,Leon Edwards,-272,210,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Daniel Rodriguez,Gunnar Nelson,270,-350,1,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Justin Gaethje,Rafael Fiziev,190,-247,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Bryan Barberena,Gunnar Nelson,305,-400,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Casey O'Neill,Jennifer Maia,-177,142,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Marvin Vettori,Roman Dolidze,-250,202,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Jack Shore,Makwan Amirkhani,-529,394,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Chris Duncan,Omar Morales,-112,-108,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Sam Patterson,Yanal Ashmoz,-292,225,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Jafel Filho,Muhammad Mokaev,582,-874,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Gabriel Santos.,Lerone Murphy,146,-180,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Jake Hadley,Malcolm Gordon,-457,334,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Christian Leroy Duncan,Durko Todorovir,-230,182,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Joanne Wood,Luana Carolina,-180,147,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Jai Herbert,Rudovit Klein,166,-207,6,/events/ufc-286-2746
e4bb7e483c4ad318,2023-03-18,Juliana Miller,Veronica Macedo,-424,321,6,/events/ufc-286-2746
3dc3022232b79c7a,2023-04-08,Gilbert Burns,Jorge Masvidal,-450,345,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Adrian Yanez,Rob Font,-175,141,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Kevin Holland,Santiago Ponzinibbio,-250,200,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Christian Rodriquez,Raul Rosas Jr,205,-260,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Chris Curtis,Kelvin Gastelum,110,-136,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Luana Pinheiro,Michelle Waterson,-157,130,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Gerald Meerschaert,Joe Pyfer,165,-202,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Chase Sherman,Karl Williams,329,-435,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Cynthia Calvillo,Lupita Godinez,210,-275,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Ignacio Bahamondes,Trey Ogden,-417,317,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Shayilan Nuerdanbieke,Steve Garcia,-180,150,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Jacqueline Amorim,Sam Hughes,-275,220,6,/events/ufc-287-2760
3dc3022232b79c7a,2023-04-08,Chase Sherman,Chris Barnett,-225,185,1,/events/ufc-287-2760
6fb1ba67bef41b37,2023-04-22,Jeremiah Wells,Matthew Semelsberger,105,-125,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Curtis Blaydes,Sergei Pavlovich,-133,108,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Brad Tavares,Bruno Silva,-166,137,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Bobby Green,Jared Gordon,-275,215,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Brogan Walker,Iasmin Lucindo,300,-387,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Christos Giagos,Ricky Glenn,139,-164,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Montel Jackson,Rani Yahya,-590,425,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Carlos Candelario,Rafael Estevam,220,-275,1,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Brogan Walker-Sanchez,Iasmin Lucindo,225,-275,1,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Karol Rosa,Norma Dumont,-105,-120,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Junior Tafa,Mohammed Usman,-116,-105,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Francis Marshall,William Gomis,-198,163,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Brady Hiestand,Danaa Batgerel,119,-149,6,/events/ufc-fight-night-223-2770
6fb1ba67bef41b37,2023-04-22,Karine Silva,Priscila Cachoeira,-195,157,6,/events/ufc-fight-night-223-2770
b6c6d1731ff00eeb,2023-06-10,Michel Pereira,Stephen Thompson,176,-230,1,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Dricus Du Plessis,Robert Whittaker,275,-385,3,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Amanda Nunes,Irene Aldana,-337,270,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Adam Fugitt,Mike Malott,180,-222,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Dan Ige,Nate Landwehr,-277,220,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Eryk Anders,Marc-Andre Barriault,134,-164,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Chris Curtis,Nassourdine Imavov,147,-186,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Jasmine Jasudavicius,Miranda Maverick,200,-250,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Aiemann Zahabi,Aori Qileng,-100,-122,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Blake Bilder,Kyle Nelson,-277,227,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,David Dvorak,Stephen Erceg.,-300,240,6,/events/ufc-289-2830
b6c6d1731ff00eeb,2023-06-10,Diana Belbirr,Maria Oliveira,-141,116,6,/events/ufc-289-2830
b9415726dc3ec526,2023-06-17,Jared Cannonier,Marvin Vettori,105,-125,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Arman Tsarukyan,Joaquim Silva,-1156,687,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Armen Petrosyan,Christian Leroy Duncan,128,-157,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Lucas Almeida,Pat Sabatini,155,-190,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Manuel Torres,Nikolas Motta,-192,155,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Alessandro Costa,Jimmy Flick,-302,237,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Cristian Quinonez,Kang Kyung-Ho,-148,121,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Carlos Hernandez,Denys Bondar,118,-143,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Gabriella Fernandes,Tereza Bleda,194,-240,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Dan Argueta,Ronnie Lawrence,161,-197,6,/events/ufc-fight-night-227-2849
b9415726dc3ec526,2023-06-17,Modestas Bukauskas,Zac Pauga,-200,163,6,/events/ufc-fight-night-227-2849
a780d16cf7eed44d,2023-06-24,Punahele Soriano,Sedriques Dumas,-225,180,1,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Trevor Peek,Victor Martinez,-275,220,1,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Amanda Ribas,Maycee Barber,-200,160,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Austen Lane,Justin Tafa,150,-190,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,David Onama,Gabriel Santos,182,-225,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Brendan Allen,Bruno Silva,-220,177,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Neil Magny,Philip Rowe,-176,142,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Randy Brown,Wellington Turman,-255,198,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Loik Radzhabov,Mateusz Rrbecki,108,-132,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Gillian Robertson,Tabatha Ricci,106,-127,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Joshua van,Zhalgas Zhumagulov,166,-210,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Jose Mariscal,Trevor Peek,118,-143,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Jack Jenkins,Jamall Emmers,157,-200,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Cody Brundage,Sedriques Dumas,-149,125,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Ilia Topuria,Josh Emmett,-380,290,6,/events/ufc-fight-night-228-2848
a780d16cf7eed44d,2023-06-24,Muslim Salikhov,Nicolas Dalby,-185,149,6,/events/ufc-fight-night-228-2848
e9e1acc96536bb4f,2023-07-01,Abusupiyan Magomedov,Sean Strickland,125,-151,6,/events/ufc-fight-night-2937
e9e1acc96536bb4f,2023-07-01,Damir Ismagulov,Grant Dawson,-125,102,6,/events/ufc-fight-night-2937
e9e1acc96536bb4f,2023-07-01,Max Griffin,Michael Morales,205,-257,6,/events/ufc-fight-night-2937
e9e1acc96536bb4f,2023-07-01,Ariane Lipski,Melissa Gatto,195,-242,6,/events/ufc-fight-night-2937
6085ceb59087514b,2023-07-08,Alex Volkanovski,Yair Rodriguez,-387,300,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Alexandre Pantoja,Brandon Moreno,164,-199,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Dricus Du Plessis,Robert Whittaker,275,-355,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Dan Hooker,Jalin Turner,240,-300,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Bo Nickal,Val Woodburn,-1667,924,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Niko Price,Robbie Lawler,-225,182,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Edgar Chairez,Tatsuro Taira,600,-953,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Denise Gomes,Yazmin Jauregui,300,-377,6,/events/ufc-2921
6085ceb59087514b,2023-07-08,Alonzo Menifield,Jimmy Crute,119,-146,6,/events/ufc-2921
c9885b1b7c7055a0,2023-07-15,Holly Holm,Mayra Bueno Silva,-175,142,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Bassil Hafez,Jack Della Maddalena,422,-590,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Francisco Prado,Ottman Azaitar,-118,-105,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Albert Duraev,Jun Yong Park,127,-155,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Chelsea Chandler,Norma Dumont,120,-145,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Nazim Sadykhov,Terrance McKinney,-152,124,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Melsik Baghdasaryan,Tucker Lutz,-157,125,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Istela Nunes,Viktoriia Dudakova,159,-197,6,/events/ufc-fight-night-225-2891
c9885b1b7c7055a0,2023-07-15,Austin Lingo,Melquizael Costa,191,-242,6,/events/ufc-fight-night-225-2891
